PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
J. Grey,8,7.09,1.13,2.38,47%,0.13,0.63,20%,0.5,0.5,100%,0.38,0.38,0.0,0.63,0.0,0.63,0.5,0.75,-0.13,2.88,GLO
M. Borboran,5,11.16,1.0,2.8,36%,0.8,1.8,44%,0.0,0.0,0%,0.6,0.4,0.4,0.6,1.8,2.4,1.2,0.2,1.4,2.8,PHX
R. Cervantes,4,10.23,1.25,4.0,31%,0.0,1.5,0%,0.25,0.75,33%,0.5,0.25,0.0,0.25,1.25,1.5,1.5,1.0,-4.75,2.75,BWE
P. Taha,8,6.75,1.25,3.5,36%,0.0,0.13,0%,0.25,0.25,100%,0.5,0.25,0.13,0.63,1.13,1.75,0.75,0.5,-1.13,2.75,GIN
A. Galliguez,7,10.66,1.0,4.29,23%,0.57,2.71,21%,0.14,0.29,50%,0.57,0.57,0.0,0.0,1.43,1.43,1.71,0.29,-2.14,2.71,ALA
L. Hernandez,7,7.69,1.0,3.14,32%,0.71,2.57,28%,0.0,0.0,0%,0.43,0.0,0.0,0.0,0.14,0.14,1.0,0.14,-3.57,2.71,TNT
J. Cruz,7,7.72,0.71,3.14,23%,0.0,0.0,0%,1.14,1.43,80%,0.0,0.14,0.29,1.57,1.57,3.14,0.86,0.43,-0.29,2.57,GIN
J. Sena,10,16.2,1.1,3.1,35%,0.0,0.3,0%,0.3,0.5,60%,0.2,0.2,0.1,1.3,1.7,3.0,1.3,1.0,-9.1,2.5,BWE
A. Caram,10,8.15,0.9,1.9,47%,0.3,0.4,75%,0.4,0.4,100%,0.5,0.2,0.0,0.1,0.5,0.6,1.2,0.3,-0.9,2.5,MER
M. Ganuelas-Rosser,11,11.86,1.09,2.18,50%,0.0,0.0,0%,0.27,0.64,43%,0.73,0.36,0.45,0.73,1.36,2.09,2.36,0.45,0.64,2.45,SMB
R. Brondial,9,7.69,1.11,1.67,67%,0.11,0.33,33%,0.11,0.22,50%,0.33,0.44,0.11,1.56,1.89,3.44,1.78,0.33,5.0,2.44,MAG
N. Salva,9,12.47,1.0,4.0,25%,0.0,0.33,0%,0.33,0.33,100%,0.89,0.33,0.33,0.33,1.67,2.0,1.0,0.56,-4.78,2.33,COL
J. Rios,8,10.37,0.88,3.13,28%,0.38,1.13,33%,0.13,0.25,50%,1.63,1.13,0.25,0.63,1.13,1.75,0.88,0.75,-0.88,2.25,NLX
D. Maiquez,5,6.26,1.0,2.2,45%,0.0,0.4,0%,0.2,0.2,100%,0.4,0.6,0.0,0.6,1.2,1.8,1.4,0.6,-0.4,2.2,ROS
J. Villanueva,11,9.11,0.82,2.0,41%,0.55,1.27,43%,0.0,0.0,0%,1.27,0.27,0.09,0.09,0.91,1.0,1.0,0.64,-1.09,2.18,NLX
H. Carey,9,8.06,0.89,2.22,40%,0.0,0.0,0%,0.33,0.44,75%,0.33,0.11,0.0,1.22,1.44,2.67,0.56,0.67,-4.89,2.11,TNT
K. Agovida,1,3.12,0.0,2.0,0%,0.0,0.0,0%,2.0,2.0,100%,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,SMB
R. Maierhofer,3,7.04,0.67,1.67,40%,0.0,0.33,0%,0.67,1.0,67%,0.0,0.33,0.0,0.67,1.0,1.67,1.0,0.67,-5.0,2.0,GLO
R. Aguilar,2,4.28,0.5,2.5,20%,0.0,0.5,0%,1.0,2.0,50%,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,2.0,2.0,GIN
A. Aban,1,4.33,1.0,3.0,33%,0.0,1.0,0%,0.0,0.0,0%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.0,2.0,GLO
P. Caperal,5,8.33,1.0,3.4,29%,0.0,0.2,0%,0.0,0.0,0%,0.2,0.0,0.4,0.2,1.8,2.0,0.4,0.4,-5.6,2.0,COL
A. Van Opstal,3,3.54,1.0,1.33,75%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.67,0.0,0.67,0.67,1.33,-3.33,2.0,GLO
B. Heruela,9,9.72,0.78,2.78,28%,0.11,1.11,10%,0.22,0.44,50%,0.78,0.67,0.11,0.78,1.44,2.22,0.78,0.89,-0.33,1.89,SMB
E. Monfort,6,9.41,0.83,1.5,56%,0.17,0.33,50%,0.0,0.0,0%,0.83,0.83,0.0,0.83,0.67,1.5,1.0,0.67,-4.33,1.83,NLX
R. Aguilar,5,8.7,0.8,1.6,50%,0.2,1.0,20%,0.0,0.0,0%,0.0,0.0,0.0,0.2,1.8,2.0,1.4,0.6,-2.8,1.8,BWE
M. Baracael,4,9.03,0.75,3.25,23%,0.25,2.0,13%,0.0,0.0,0%,0.25,0.0,0.0,0.5,0.75,1.25,0.75,1.0,-5.5,1.75,NLX
J. Teng,3,8.52,0.67,3.67,18%,0.33,1.67,20%,0.0,0.0,0%,0.33,0.33,0.0,0.0,0.67,0.67,1.67,1.0,-7.0,1.67,COL
C. Cruz,3,8.19,0.33,2.0,17%,0.33,1.0,33%,0.67,0.67,100%,0.0,0.33,0.0,1.0,3.0,4.0,1.67,1.33,-2.67,1.67,ALA
K. Pascual,8,7.98,0.75,1.88,40%,0.0,0.0,0%,0.13,0.25,50%,0.25,0.0,0.38,0.75,0.88,1.63,1.25,0.25,-1.5,1.63,BWE
J. Sedurifa,8,4.45,0.63,1.38,45%,0.13,0.38,33%,0.25,0.25,100%,0.25,0.13,0.0,0.63,0.88,1.5,0.38,0.5,-4.5,1.63,MER
J. Ballesteros,10,18.39,0.7,1.1,64%,0.0,0.0,0%,0.2,0.2,100%,0.2,0.0,0.8,2.0,3.0,5.0,1.6,0.7,-6.3,1.6,COL
B. Mamaril,9,11.12,0.67,2.33,29%,0.0,0.0,0%,0.22,0.56,40%,0.44,0.44,0.22,0.56,1.33,1.89,2.44,1.33,-2.33,1.56,GLO
K. Pascual,2,4.93,0.5,0.5,100%,0.0,0.0,0%,0.5,1.0,50%,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.0,5.5,1.5,MAG
R. Buenafe,2,6.78,0.5,1.0,50%,0.5,0.5,100%,0.0,0.0,0%,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.5,-7.0,1.5,BWE
A. Mariano,7,6.11,0.43,1.14,38%,0.0,0.0,0%,0.57,0.71,80%,0.14,0.14,0.29,0.43,0.29,0.71,0.86,0.43,-4.86,1.43,GIN
C. Lanete,7,5.57,0.57,1.71,33%,0.14,0.57,25%,0.14,0.14,100%,1.0,0.29,0.0,0.14,0.29,0.43,0.57,0.86,2.0,1.43,PHX
K. Ighalo,7,8.52,0.57,2.0,29%,0.0,0.71,0%,0.14,0.29,50%,0.43,0.43,0.14,0.71,0.86,1.57,1.14,0.29,4.14,1.29,NLX
D. Hontiveros,6,12.42,0.5,3.83,13%,0.17,2.17,8%,0.0,0.0,0%,0.33,0.33,0.0,0.0,1.17,1.17,1.0,0.33,-7.33,1.17,ALA
M. Magat,6,6.16,0.33,1.33,25%,0.0,0.17,0%,0.33,0.67,50%,0.17,0.0,0.17,0.5,0.67,1.17,1.67,0.5,0.33,1.0,ALA
D. Marcelo,4,7.05,0.5,1.25,40%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.75,0.5,1.0,1.5,1.5,0.5,-4.75,1.0,GIN
F. Golla,3,4.23,0.33,1.0,33%,0.33,1.0,33%,0.0,0.0,0%,0.33,0.0,0.0,0.67,0.33,1.0,1.0,0.33,-2.0,1.0,TNT
J. Yeo,2,7.95,0.5,1.5,33%,0.0,0.5,0%,0.0,0.0,0%,1.0,0.5,0.5,1.0,0.0,1.0,0.5,2.0,1.5,1.0,MER
J. Reyes,1,10.5,0.0,2.0,0%,0.0,2.0,0%,1.0,2.0,50%,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,-11.0,1.0,SMB
R. Jamito,2,2.61,0.5,1.0,50%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,-5.5,1.0,GIN
V. Pessumal,5,5.66,0.4,2.4,17%,0.2,1.8,11%,0.0,0.0,0%,0.4,0.2,0.0,0.2,0.4,0.6,1.0,0.2,-3.4,1.0,SMB
A. Tamsi,2,9.17,0.5,2.5,20%,0.0,1.5,0%,0.0,0.0,0%,0.0,0.0,0.5,0.0,2.0,2.0,2.0,0.5,-13.5,1.0,TNT
M. Magat,6,6.16,0.33,1.33,25%,0.0,0.17,0%,0.33,0.67,50%,0.17,0.0,0.17,0.5,0.67,1.17,1.67,0.5,0.83,1.0,ALA
J. Mendoza,9,14.58,0.22,1.67,13%,0.0,0.11,0%,0.44,0.67,67%,1.22,0.33,0.0,1.56,2.44,4.0,0.89,1.11,-1.67,0.89,ALA
D. Miranda,8,7.18,0.25,1.0,25%,0.13,0.38,33%,0.25,0.25,100%,0.75,0.25,0.0,0.0,1.25,1.25,1.13,0.38,3.13,0.88,BWE
B. Faundo,7,2.52,0.43,0.86,50%,0.0,0.0,29%,0.0,0.0,0%,0.0,0.0,0.0,0.14,0.43,0.57,0.57,0.0,-1.71,0.86,MER
R. Tubid,7,4.17,0.29,2.0,14%,0.14,1.14,13%,0.14,0.29,50%,0.0,0.0,0.0,0.29,0.29,0.57,0.86,0.0,-3.43,0.86,SMB
P. Hubalde,7,14.26,0.29,0.57,50%,0.0,0.0,0%,0.29,0.29,100%,0.43,0.14,0.14,0.0,0.29,0.29,1.57,0.29,-5.29,0.86,GLO
J. Chua,5,6.33,0.4,2.0,20%,0.0,0.0,0%,0.0,0.0,0%,0.2,0.0,0.2,0.4,0.4,0.8,1.0,0.2,-3.6,0.8,MER
A. Nuyles,4,3.32,0.25,1.0,25%,0.25,0.25,100%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.75,-1.75,0.75,TNT
M. Abundo,4,5.07,0.25,1.5,17%,0.25,1.0,25%,0.0,0.5,0%,1.0,0.25,0.0,0.0,0.5,0.5,0.25,0.75,0.25,0.75,MAG
R. Gamalinda,3,5.72,0.33,1.0,33%,0.0,0.0,0%,0.0,0.0,0%,0.33,0.0,0.33,0.0,0.33,0.33,1.0,0.0,2.67,0.67,MAG
D. Ababou,3,2.85,0.33,2.0,17%,0.0,1.33,0%,0.0,0.67,0%,0.0,0.0,0.0,0.67,0.0,0.67,0.33,0.0,-2.0,0.67,GLO
D. Seigle,3,3.91,0.33,0.67,50%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,-3.67,0.67,TNT
P. Paredes,3,4.87,0.33,1.33,25%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.33,0.33,1.0,1.33,0.33,0.33,-6.0,0.67,GLO
M. Hayes,6,4.7,0.17,1.67,10%,0.0,0.83,0%,0.17,0.33,50%,0.33,0.0,0.0,0.33,0.5,0.83,1.0,0.17,-2.17,0.5,PHX
Y. de Ocampo,4,3.38,0.25,1.25,20%,0.0,0.25,0%,0.0,0.0,0%,0.25,0.0,0.0,0.5,0.25,0.75,0.0,0.5,-4.0,0.5,SMB
S. Eman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
E. Menk,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
J. Vanlandingham,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
N. Baclao,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
A. Helterbrand,2,4.86,0.0,1.5,0%,0.0,0.5,0%,0.0,0.0,0%,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,-2.5,0.0,GIN
D. Villamor,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Canada,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
A. Dela Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
A. Vosotros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Melano,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
I. Qahwash,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
E. Dawson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
R. Pascual,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Uyloan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
Y. Taha,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Fortuna,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
K. Jensen,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Glover,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Webb,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
H. Bagatsing,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. White,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
I. Mashaddy,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Buenafe,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
R. Guevarra,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
G. David,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
J. Alapag,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
K. Bono,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Jamshidi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
J. Forrester,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
E. Villanueva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Apinan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
H. Arboleda,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
R. Akl,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Ibanes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
J. Chan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
D. Lowhorn,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
C. Lutz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
C. Lutz,1,0.0,0.0,0.0,50%,0.0,0.0,29%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
D. Semerad,2,2.78,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.5,0.0,0.5,2.0,0.0,2.5,0.0,SMB
A. Reid,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
M. Mabulac,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
D. Ababou,3,3.63,0.0,1.67,0%,0.0,0.67,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.0,-1.33,0.0,PHX
J. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
M. Madanly,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
K. Rosales,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Gaco,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
N. Torres,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
J. Urbiztondo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
P. Sorongon,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
M. Miranda,4,4.71,0.0,1.0,0%,0.0,0.25,0%,0.0,0.0,0%,0.25,0.0,0.0,0.0,1.0,1.0,0.75,0.5,-2.75,0.0,PHX
L. Hee,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
E. Millsap,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
T. Perez,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
R. Escoto,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
A. Gotladera,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
C. Javier,3,2.64,0.0,0.67,0%,0.0,0.33,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,-1.67,0.0,MAG
M. Tolomia,1,5.02,0.0,3.0,0%,0.0,2.0,0%,0.0,0.0,0%,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,-13.0,0.0,ROS
E. Daquioag,2,6.77,0.0,1.0,0%,0.0,0.5,0%,0.0,0.0,0%,1.0,0.0,0.0,0.5,2.0,2.5,0.5,0.5,5.5,0.0,MER
J. Saitanan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
G. Smith,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
T. Mitchell,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
Y. Andrada,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
S. Atkins,5,5.61,0.0,0.6,0%,0.0,0.2,0%,0.0,0.0,0%,0.4,0.0,0.0,0.2,0.2,0.4,1.4,0.2,-2.8,0.0,MER
J. Trawick,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
O. Bunyi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
R. Celiz,5,2.15,0.0,0.4,0%,0.0,0.0,0%,0.0,0.0,0%,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,-2.8,0.0,GLO
C. Ellis,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Thomas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Blakely,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
