PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
M. Caguioa,5,6.17,0.8,2.8,29%,0.0,0.4,0%,0.0,0.0,0%,0.8,0.2,0.0,0.0,0.6,0.6,0.6,0.2,1.0,1.6,GIN
M. Abundo,5,4.92,0.6,1.8,33%,0.2,1.0,20%,0.2,0.4,50%,0.2,0.0,0.0,0.2,0.4,0.6,0.4,0.6,2.6,1.6,MAG
D. Dario,5,6.65,0.6,1.8,33%,0.4,1.4,29%,0.0,0.0,0%,0.6,0.6,0.0,0.0,0.0,0.0,0.8,0.8,-1.6,1.6,BWE
L. Flores,7,5.29,0.29,1.29,22%,0.0,0.0,0%,1.0,1.14,88%,0.43,0.14,0.29,0.57,0.43,1.0,1.29,0.43,-1.29,1.57,COL
J. Devance,2,9.87,0.5,2.5,20%,0.5,1.0,50%,0.0,0.0,0%,1.5,0.0,0.0,1.0,1.0,2.0,1.5,0.5,2.0,1.5,GIN
D. Kramer,9,10.32,0.44,1.67,27%,0.0,0.0,0%,0.56,0.67,83%,0.67,0.11,0.0,1.22,2.22,3.44,2.44,0.56,-5.78,1.44,PHX
K. Williams,3,12.41,0.67,0.67,100%,0.0,0.0,0%,0.0,0.0,0%,1.0,0.33,0.0,0.33,1.33,1.67,2.67,0.33,1.0,1.33,TNT
R. de Ocampo,3,2.13,0.33,0.67,50%,0.0,0.0,0%,0.67,0.67,100%,0.0,0.0,0.0,0.33,0.33,0.67,1.0,0.0,-3.67,1.33,MER
K. Pascual,3,5.93,0.67,2.33,29%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.33,0.33,0.33,0.67,1.0,0.67,0.0,-0.67,1.33,MAG
J. Pascual,7,5.44,0.57,1.43,40%,0.0,0.0,0%,0.14,0.43,33%,0.14,0.29,0.0,0.57,0.71,1.29,1.71,0.57,-0.71,1.29,ALA
J. Gabayni,5,4.02,0.2,1.2,17%,0.0,0.0,0%,0.8,0.8,100%,0.2,0.4,0.2,1.0,0.4,1.4,1.6,0.2,-1.8,1.2,COL
H. Carey,7,6.02,0.57,1.14,50%,0.0,0.0,0%,0.0,0.0,0%,0.14,0.14,0.0,1.0,1.0,2.0,1.57,0.14,-1.71,1.14,TNT
D. Semerad,4,6.53,0.25,0.25,100%,0.0,0.0,0%,0.5,0.5,100%,0.25,0.25,0.25,0.0,1.25,1.25,1.0,1.0,2.25,1.0,TNT
J. Sargent,5,2.45,0.4,0.8,50%,0.0,0.0,0%,0.2,0.4,50%,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.6,-2.8,1.0,GIN
J. Faundo,7,3.96,0.29,1.14,25%,0.0,0.0,0%,0.43,0.57,75%,0.0,0.0,0.29,0.57,0.0,0.57,1.29,0.43,-1.43,1.0,COL
J. Alejandro,2,3.68,0.5,1.0,50%,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,-6.0,1.0,ROS
M. Magat,7,3.7,0.43,1.14,38%,0.0,0.14,0%,0.0,0.14,0%,0.14,0.0,0.0,0.29,0.43,0.71,0.71,0.0,-0.71,0.86,TNT
J. Reyes,4,4.32,0.25,1.25,20%,0.25,1.0,25%,0.0,0.0,0%,0.25,0.0,0.0,0.25,0.5,0.75,0.5,0.0,-3.75,0.75,COL
Y. Taha,4,6.98,0.25,1.0,25%,0.0,0.0,0%,0.25,0.25,100%,0.25,0.0,0.5,0.5,1.0,1.5,0.75,1.0,-6.25,0.75,TNT
C. Baguio,3,7.68,0.33,1.67,20%,0.0,0.67,0%,0.0,0.0,0%,1.33,0.33,0.0,0.0,0.67,0.67,1.0,1.0,-3.0,0.67,NLX
R. Brondial,3,4.98,0.33,2.0,17%,0.0,0.33,0%,0.0,0.0,0%,0.33,0.0,0.0,1.67,1.33,3.0,0.33,0.67,-1.67,0.67,MAG
M. Ganuelas-Rosser,8,8.61,0.25,0.75,33%,0.0,0.0,0%,0.13,0.5,25%,0.5,0.5,0.13,0.63,0.63,1.25,1.25,0.38,1.13,0.63,SMB
J. Washington,7,4.54,0.14,0.43,33%,0.0,0.14,0%,0.29,0.29,100%,0.14,0.43,0.14,0.43,0.71,1.14,0.71,0.14,-1.29,0.57,TNT
T. Jackson,8,3.29,0.13,0.5,25%,0.0,0.38,0%,0.0,0.0,0%,0.38,0.0,0.0,0.0,0.38,0.38,0.88,0.25,-1.88,0.25,MER
L. Tenorio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Casio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
C. Hodge,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
C. Newsome,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
B. Amer,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
F. Golla,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
C. Banchero,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
P. Caperal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Brondial,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
S. Pringle,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
A. Semerad,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
P. Taha,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
E. Monfort,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
B. Mamaril,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
J. Ibanes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
R. Arana,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
R. Gamalinda,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
L. Revilla,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
S. Thoss,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
G. Espinas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
P. Paredes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
C. Lanete,1,2.45,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,0.0,SMB
W. Wilson,2,4.6,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,PHX
J. Dillinger,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
R. Cabrera,2,2.98,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-5.0,0.0,COL
J. Aguilar,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
G. Norwood,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
B. Belga,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
A. Semerad,2,10.21,0.0,0.5,0%,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,-3.0,0.0,TNT
K. Alas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
R. Aguilar,3,1.78,0.0,0.33,0%,0.0,0.33,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,-2.0,0.0,GIN
A. Mariano,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
S. Enciso,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
K. Racal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
Y. Andrada,2,5.6,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,1.5,0.0,1.5,0.5,0.5,-8.5,0.0,ALA
K. Agovida,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Ahanmisi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
B. Guinto,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
K. Bono,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Rios,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Mendoza,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
R. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
M. Tolomia,3,2.66,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,0%,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.33,-3.67,0.0,MER
J. Grey,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
G. Smith,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Casiño,1,9.7,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TNT
R. Jose,4,1.29,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.25,-0.75,0.0,MER
J. Gabriel,2,1.6,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-2.5,0.0,COL
L. Vigil,1,4.25,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,SMB
G. Babilonia,2,2.01,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,5.0,0.0,ALA
B. Teodoro,3,2.04,0.0,0.67,0%,0.0,0.33,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33,0.0,GIN
J. Mocon,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
M. Calisaan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
C. Tabi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Salem,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
