PLAYERS,GP,MIN,FGm,FGa,FG%,3Pm,3Pa,3P%,FTm,FTa,FT%,APG,STL,BLK,oREB,dREB,REB,PF,TOV,+/-,PTS,Team
R. Banal,3,5.92,1.0,2.0,50%,0.33,0.33,100%,0.0,0.0,0%,1.33,0.0,0.0,1.33,0.33,1.67,0.67,0.0,0.33,2.33,BWE
R. Arana,8,7.0,0.75,2.13,35%,0.0,0.25,0%,0.75,1.38,55%,1.0,0.38,0.0,0.38,0.75,1.13,1.25,0.25,-1.88,2.25,GLO
A. Ramos,9,7.72,0.78,2.78,28%,0.56,1.56,36%,0.11,0.22,50%,0.67,0.11,0.0,0.67,1.67,2.33,1.44,0.44,0.56,2.22,MAG
B. Heruela,9,10.1,0.67,2.67,25%,0.33,1.22,27%,0.56,0.89,63%,1.22,0.67,0.22,0.78,1.22,2.0,2.0,0.44,1.0,2.22,SMB
E. Palma,5,6.95,0.8,1.8,44%,0.2,0.6,33%,0.4,0.4,100%,0.2,0.0,0.0,0.2,0.8,1.0,0.6,0.2,-3.8,2.2,BWE
W. Wilson,10,13.75,0.6,1.5,40%,0.2,0.3,67%,0.7,1.0,70%,1.0,0.5,0.2,0.6,2.0,2.6,1.4,0.8,1.1,2.1,PHX
J. Gabayni,10,10.81,1.0,1.7,59%,0.0,0.0,0%,0.1,0.2,50%,0.0,0.2,0.8,0.8,1.9,2.7,2.3,0.3,-0.3,2.1,GLO
R. Reyes,8,14.35,0.63,2.63,24%,0.5,2.13,24%,0.25,0.25,100%,0.75,0.5,0.0,0.25,1.75,2.0,2.75,0.5,-5.0,2.0,TNT
G. Lanete,9,6.9,0.78,2.67,29%,0.44,2.22,20%,0.0,0.0,0%,0.33,0.11,0.11,0.0,0.67,0.67,1.22,0.33,-5.22,2.0,MER
M. Magat,2,6.3,1.0,2.0,50%,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0.5,0.0,1.5,1.5,1.0,0.5,1.5,2.0,ALA
C. Cruz,1,6.95,1.0,2.0,50%,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-4.0,2.0,ALA
D. Potts,1,6.95,0.0,1.0,0%,0.0,1.0,0%,2.0,2.0,100%,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-4.0,2.0,ALA
L. Flores,4,4.92,0.75,1.0,75%,0.0,0.0,0%,0.5,0.5,100%,0.0,0.0,0.75,1.0,1.0,2.0,0.75,0.25,-6.0,2.0,GLO
M. Gamboa,4,8.24,0.5,2.75,18%,0.25,1.25,20%,0.75,0.75,100%,1.5,0.25,0.0,0.25,0.5,0.75,0.75,0.5,-1.75,2.0,PHX
C. Javier,9,7.05,0.89,1.56,57%,0.0,0.11,0%,0.11,0.33,33%,0.44,0.33,0.11,0.33,0.78,1.11,0.89,0.33,0.56,1.89,BWE
S. Onwubere,5,5.2,0.8,2.4,33%,0.2,0.8,25%,0.0,0.0,0%,0.2,0.4,0.2,0.8,0.6,1.4,1.0,0.8,-1.4,1.8,ROS
D. Ababou,9,6.95,0.67,1.89,35%,0.22,1.11,20%,0.22,0.22,100%,0.33,0.56,0.0,0.56,0.11,0.67,1.22,0.11,4.89,1.78,COL
R. Cabrera,9,4.4,0.56,2.22,25%,0.44,1.44,31%,0.22,0.33,67%,0.22,0.11,0.22,0.33,0.56,0.89,0.0,0.0,0.33,1.78,COL
R. Soyud,6,5.44,0.67,1.0,67%,0.0,0.0,0%,0.33,0.67,50%,0.17,0.0,0.0,0.33,1.33,1.67,2.33,0.83,2.5,1.67,NLX
Y. de Ocampo,3,4.93,0.67,3.0,22%,0.33,1.0,33%,0.0,0.0,0%,0.33,0.0,0.0,0.0,1.33,1.33,0.67,0.0,0.67,1.67,SMB
M. Cortez,7,8.27,0.57,1.71,33%,0.14,0.43,33%,0.29,0.57,50%,1.29,0.14,0.14,0.14,0.86,1.0,1.29,0.86,0.14,1.57,BWE
G. Espinas,11,9.53,0.64,1.82,35%,0.0,0.27,0%,0.27,0.36,75%,0.55,0.0,0.27,1.09,2.0,3.09,1.55,0.82,-4.64,1.55,GLO
J. Pascual,8,7.4,0.63,2.25,28%,0.0,0.0,0%,0.25,0.88,29%,0.25,0.13,0.75,0.5,1.5,2.0,2.38,0.25,1.25,1.5,ALA
J. Fajardo,2,13.58,0.5,2.5,20%,0.0,0.0,0%,0.5,1.0,50%,1.0,0.0,0.5,1.0,2.5,3.5,3.0,0.5,1.5,1.5,SMB
J. Sedurifa,2,9.22,0.5,4.0,13%,0.5,4.0,13%,0.0,0.0,0%,0.5,0.0,0.0,0.5,0.5,1.0,2.0,0.5,-1.5,1.5,MER
M. Cruz,2,9.77,0.5,3.0,17%,0.0,2.0,0%,0.5,0.5,100%,1.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,-7.0,1.5,BWE
M. Abundo,4,4.21,0.5,1.5,33%,0.25,0.75,33%,0.0,0.0,0%,0.25,0.0,0.0,0.25,0.25,0.5,0.75,0.0,-2.75,1.25,MAG
J. Casiño,5,4.96,0.4,1.8,22%,0.2,1.2,17%,0.2,0.2,100%,0.2,0.2,0.0,0.0,0.4,0.4,0.2,0.6,-5.6,1.2,ROS
J. Fortuna,9,10.84,0.44,2.56,17%,0.22,2.0,11%,0.0,0.0,0%,1.33,0.56,0.11,0.22,0.67,0.89,0.56,0.22,-3.44,1.11,GLO
A. Gotladera,2,3.05,0.5,0.5,100%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.5,1.0,NLX
M. Ganuelas-Rosser,6,5.61,0.33,0.33,100%,0.0,0.0,0%,0.0,0.0,0%,0.33,0.33,0.0,0.0,0.5,0.5,1.0,0.33,-1.83,0.67,SMB
F. Golla,8,7.41,0.25,1.13,22%,0.13,0.75,17%,0.0,0.0,0%,0.38,0.13,0.0,0.63,1.25,1.88,1.38,0.25,0.5,0.63,TNT
G. Alolino,5,3.47,0.2,1.6,13%,0.0,0.4,0%,0.2,0.4,50%,0.8,0.2,0.0,0.0,0.6,0.6,1.0,0.0,-0.4,0.6,PHX
K. Pascual,7,4.33,0.29,1.29,22%,0.0,0.0,0%,0.0,0.0,0%,0.43,0.14,0.43,0.71,0.43,1.14,1.14,0.14,-3.43,0.57,MAG
D. Kramer,4,4.75,0.25,1.25,20%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.25,0.0,0.5,1.0,1.5,1.5,1.0,-3.75,0.5,PHX
B. Faundo,4,4.69,0.25,1.25,20%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.25,0.0,1.5,1.5,1.0,0.25,-5.25,0.5,MER
J. Manuel,2,3.08,0.0,0.5,0%,0.0,0.0,0%,0.5,1.0,50%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,GIN
L. Vigil,4,1.7,0.25,0.75,33%,0.0,0.0,0%,0.0,0.0,0%,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,-1.75,0.5,SMB
P. Paredes,6,4.88,0.17,0.17,100%,0.0,0.0,0%,0.0,0.0,0%,0.17,0.0,0.17,0.33,1.17,1.5,0.33,0.0,3.0,0.33,TNT
C. Ellis,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
K. Agovida,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
B. Mamaril,3,2.06,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.33,0.0,SMB
J. Urbiztondo,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
J. Forrester,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Ibanes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
J. Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Cruz,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Ballesteros,3,5.57,0.0,0.67,0%,0.0,0.0,0%,0.0,0.0,0%,0.33,0.0,0.33,0.33,0.33,0.67,1.0,0.0,-4.0,0.0,MER
J. Webb,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
E. Pacquiao,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Cardona,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
E. Villanueva,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Apinan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Pingris,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
J. Gaco,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
Y. Taha,1,5.13,0.0,1.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,TNT
S. Eman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
E. Menk,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
C. Lanete,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
S. Atkins,4,5.71,0.0,1.25,0%,0.0,0.5,0%,0.0,0.75,0%,0.75,0.25,0.0,0.0,0.25,0.25,1.75,0.0,-0.75,0.0,MER
R. Buenafe,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
J. Dillinger,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
G. David,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Alapag,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Isip,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
K. Jensen,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
H. Bagatsing,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
B. Heruela,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Chan,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
J. Vanlandingham,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
N. Omolon,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
D. Semerad,1,0.7,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,SMB
K. Alas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
R. Aguilar,2,2.1,0.0,0.5,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-1.0,0.0,GIN
J. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
R. Reyes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
P. Sorongon,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
J. Canada,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
H. Arboleda,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
J. Ferriols,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Madanly,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
M. Digregorio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
K. Rosales,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
D. Villamor,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
A. Vosotros,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Melano,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
K. Agovida,1,0.47,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,SMB
C. Sumalinog,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Rios,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
S. Edwards,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
S. Taggart,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
R. Ratliffe,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
M. Jamshidi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
M. Simmons,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
L. Hee,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
I. Qahwash,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
E. Dawson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
I. Mashaddy,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
R. Akl,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLX
F. Bonifacio,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
M. Little,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
D. Lowhorn,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
G. Banal,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
M. Ammons,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
J. Mendoza,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
K. King,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Eguilos,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
M. Abdeen,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
J. Dollard,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROS
E. Millsap,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
J. De Guzman,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
S. De Leon,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
T. Perez,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
J. Javillonar,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
J. Saitanan,1,3.88,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,TNT
A. Stepheson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MER
G. Smith,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BWE
C. Jefferson,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALA
S. Williams,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
T. Mitchell,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAG
C. Rhodes,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMB
J. McKay,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX
D. Greene,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TNT
K. Wright,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL
O. Bunyi,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Thomas,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLO
J. Sargent,0,0.0,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIN
